Date,Adj Close,Close,High,Low,Open,Volume
,BKR,BKR,BKR,BKR,BKR,BKR
2025-01-02,40.5372314453125,41.560001373291016,41.88999938964844,40.88999938964844,41.59000015258789,5525400
2025-01-03,41.61016082763672,42.65999984741211,42.86000061035156,41.540000915527344,41.9900016784668,7476100
2025-01-06,41.77597427368164,42.83000183105469,43.630001068115234,42.61000061035156,42.68000030517578,4686500
2025-01-07,42.331947326660156,43.400001525878906,43.72999954223633,42.66999816894531,42.90999984741211,5899800
2025-01-08,42.3709602355957,43.439998626708984,43.470001220703125,42.91999816894531,43.15999984741211,4992700
2025-01-10,42.19539260864258,43.2599983215332,44.25,42.75,43.90999984741211,6879700
2025-01-13,43.72676086425781,44.83000183105469,45.040000915527344,43.29999923706055,43.31999969482422,7483600
2025-01-14,43.96084976196289,45.06999969482422,45.29999923706055,44.529998779296875,44.90999984741211,7528800
2025-01-15,44.59485626220703,45.720001220703125,45.900001525878906,45.209999084472656,45.619998931884766,6172100
2025-01-16,45.189842224121094,46.33000183105469,46.75,45.349998474121094,45.619998931884766,7401900
2025-01-17,45.394676208496094,46.540000915527344,47.470001220703125,46.400001525878906,46.869998931884766,8479400
2025-01-21,45.88237380981445,47.040000915527344,47.08000183105469,45.81999969482422,46.689998626708984,9639300
2025-01-22,44.682640075683594,45.810001373291016,47.08000183105469,45.72999954223633,47.040000915527344,6904800
2025-01-23,44.53633117675781,45.65999984741211,46.25,45.349998474121094,45.880001068115234,6010200
2025-01-24,44.42903518676758,45.54999923706055,45.86000061035156,45.369998931884766,45.66999816894531,4567700
2025-01-27,42.4782600402832,43.54999923706055,44.9900016784668,43.36000061035156,44.77000045776367,10311000
2025-01-28,42.214900970458984,43.279998779296875,43.91999816894531,42.93000030517578,43.47999954223633,7010300
2025-01-29,42.01007080078125,43.06999969482422,44.11000061035156,42.970001220703125,43.220001220703125,6898600
2025-01-30,43.502418518066406,44.599998474121094,44.689998626708984,43.380001068115234,43.81999969482422,11039100
2025-01-31,45.04353713989258,46.18000030517578,47.599998474121094,45.79999923706055,46.099998474121094,21163800
2025-02-03,46.23351287841797,47.400001525878906,47.59000015258789,46.04999923706055,46.91999816894531,14432700
2025-02-04,46.779727935791016,47.959999084472656,48.040000915527344,45.869998931884766,46.630001068115234,9354000
2025-02-05,47.6478271484375,48.849998474121094,48.939998626708984,47.70000076293945,48.209999084472656,8247900
2025-02-06,45.823848724365234,46.97999954223633,49.400001525878906,46.560001373291016,49.400001525878906,9236000
2025-02-07,45.063045501708984,46.20000076293945,47.20000076293945,46.15999984741211,47.0099983215332,7669300
2025-02-10,46.24326705932617,47.40999984741211,47.52000045776367,46.93000030517578,47.09000015258789,6340100
2025-02-11,46.17465591430664,47.11000061035156,47.75,46.63999938964844,47.18000030517578,5240400
2025-02-12,45.488548278808594,46.40999984741211,46.9900016784668,45.91999816894531,46.7599983215332,6680900
2025-02-13,45.23371887207031,46.150001525878906,46.41999816894531,45.709999084472656,46.29999923706055,5188800
2025-02-14,45.47875213623047,46.400001525878906,46.7400016784668,46.029998779296875,46.540000915527344,4850900
2025-02-18,46.047237396240234,46.97999954223633,47.11000061035156,46.2400016784668,46.72999954223633,5026800
